Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Iceland,ISL,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.262000084,3.799999952,4.958000183,5.136000156,5.451499939,3.730000019,3.636100054,2.433199883,1.639999986,1.322600007,1.555199981,3.287100077,4.022099972,5.148099899,2.59649992,2.63560009,2.236200094,3.248500109,8.561100006,8.310099602,7.768099785,6.306900024,5.649000168,4.998899937,3.914099932,2.917900085,2.762900114,
Iceland,ISL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.548000097,4.304999828,5.256999969,5.326000214,5.196000099,3.599999905,3.720000029,3.069000006,2.177999973,1.93599999,1.873999953,2.987999916,3.996999979,4.031000137,2.546999931,2.829999924,2.250999928,2.946000099,7.21999979,7.56400013,7.027999878,6,5.375999928,4.896999836,3.979000092,2.977999926,2.742000103,2.917999983
Iceland,ISL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.548000097,4.304999828,5.256999969,5.326000214,5.195600033,3.600399971,3.720299959,3.069400072,2.178100109,1.936400056,1.873600006,2.988199949,3.997100115,4.030799866,2.546999931,2.829799891,2.2506001,2.945600033,7.220399857,7.56430006,7.028100014,6.000199795,5.376399994,4.897200108,3.979199886,2.977900028,2.741899967,
India,IND,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.188999891,2.256000042,2.463000059,2.519999981,2.555000067,2.572000027,2.427000046,2.403000116,2.519999981,2.398999929,2.681999922,3.085999966,3.568000078,3.852999926,4.173999786,3.734999895,3.321000099,2.98300004,3.226999998,3.316999912,3.484999895,3.707000017,3.855999947,3.838999987,3.895999908,3.809000015,3.558000088,3.559000015
India,IND,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.520900011,,,,,,2.401499987,,,,,4.154399872,,,,,3.3046,,3.690099955,,,,,,
India,IND,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41899991,2.459000111,2.609999895,2.61500001,2.630000114,2.697000027,2.700000048,2.762000084,2.821000099,2.845000029,2.934000015,3.039999962,3.04399991,2.825999975,2.711999893,2.387000084,2.088000059,2.036000013,2.24000001,2.180000067,2.243000031,2.413000107,2.539999962,2.467999935,2.470999956,2.426000118,2.272000074,2.266000032
India,IND,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.615499973,,,,,,2.848400116,,,,,2.699500084,,,,,2.171799898,,2.402699947,,,,,,
India,IND,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.361000061,2.407999992,2.572999954,2.59100008,2.611000061,2.664999962,2.630000114,2.671000004,2.743999958,2.730999947,2.868000031,3.052000046,3.181999922,3.09800005,3.101999998,2.736999989,2.398999929,2.267999887,2.474999905,2.444000006,2.519000053,2.690000057,2.822999954,2.765000105,2.782000065,2.730000019,2.556999922,2.551000118
India,IND,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.590899944,,,,,,2.730600119,,,,,3.101999998,,,,,2.443599939,,2.689800024,,,,,,
Indonesia,IDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.911000013,2.813999891,3.552000046,4.138000011,4.761000156,5.445000172,5.696000099,6.132999897,6.846000195,6.710000038,7.381000042,7.855999947,8.307999611,9.182999611,10.05300045,9.288999557,9.909999847,8.107999802,6.701000214,6.395999908,5.566999912,4.784999847,4.265999794,3.882999897,4.429999828,3.86500001,3.921000004,4.142000198
Indonesia,IDN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,,,,,,,,,,,,,,,,1.960000038,1.139999986,1.75999999,,2.24000001,,3.359999895,,,2.00999999,2.559999943,2.430000067,2.710000038,,2.640000105,2.900000095,2.819999933,,,,5.429999828,,6.119999886,6.840000153,6.705999851,7.373099804,7.850599766,8.307999611,9.177100182,10.0649004,9.28579998,9.906000137,8.101400375,6.696400166,6.391200066,5.565299988,4.784200191,4.266200066,3.883300066,4.429699898,3.865499973,3.921999931,
Indonesia,IDN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.328000069,2.584000111,3.118999958,3.332000017,3.525000095,3.720000029,4.065000057,5.051000118,5.96600008,5.686999798,5.309999943,5.888999939,5.708000183,6.248000145,6.774000168,6.587999821,6.953000069,6.662000179,5.743000031,5.131999969,4.900000095,4.272999763,4.377999783,4.150000095,4.565999985,4.572000027,4.352000237,4.400000095
Indonesia,IDN,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,1.899999976,1.370000005,2.890000105,,1.370000005,,2.569999933,,,2.150000095,2.609999895,2.630000114,2.75999999,,2.430000067,2.319999933,2.589999914,,,,3.710000038,,5.039999962,5.960000038,5.683400154,5.304299831,5.885300159,5.707300186,6.244400024,6.781700134,6.585400105,6.949800014,6.657299995,5.739200115,5.127999783,4.898900032,4.272200108,4.378600121,4.15019989,4.565999985,4.572899818,4.352900028,
Indonesia,IDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.539999962,2.670000076,3.282000065,3.63499999,3.99000001,4.369999886,4.679999828,5.460000038,6.300000191,6.077000141,6.081999779,6.604000092,6.657000065,7.302999973,7.945000172,7.551000118,8.06000042,7.209000111,6.105999947,5.613999844,5.152999878,4.467999935,4.335999966,4.048999786,4.513999939,4.301000118,4.184999943,4.300000191
Indonesia,IDN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,1.919999957,1.289999962,2.480000019,,1.659999967,,2.849999905,,,2.099999905,2.589999914,2.549999952,2.74000001,,2.50999999,2.539999962,2.670000076,,,,4.369999886,4.679999828,5.460000038,6.300000191,6.077499866,6.08220005,6.604000092,6.65749979,7.302800179,7.9447999,7.550600052,8.060199738,7.208499908,6.105899811,5.613500118,5.15320015,4.468200207,4.335800171,4.048600197,4.513999939,4.300700188,4.184800148,
"Iran, Islamic Rep.",IRN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.42900085,21.35099983,19.36000061,17.33799934,15.23700047,13.39700031,14.61499977,15.9989996,17.46199989,18.89100075,20.11100006,21.83300018,19.05599976,16.19000053,18.24300003,16.17099953,15.94499969,16.82699966,16.97200012,20.65200043,20.54999924,20.57999992,19.69099998,19.69000053,19.41900063,20.68799973,19.97800064,20.07099915
"Iran, Islamic Rep.",IRN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,,,,,24.39999962,,,,,13.39999962,,,,,,22.39999962,,17.79999924,18.19000053,16.12000084,15.92000008,16.82999992,16.97999954,20.67000008,20.65999985,20.47999954,19.77000046,19.72999954,19.46999931,20.73999977,19.88999939,
"Iran, Islamic Rep.",IRN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.51099968,9.321000099,9.612999916,9.607999802,9.109999657,8.498000145,9.006999969,9.598999977,10.11499977,10.34599972,10.54699993,10.91699982,9.875,8.913999557,10.56099987,9.991000175,9.335000038,9.118000031,10.83500004,11.91899967,10.69299984,10.9630003,8.56499958,8.781999588,9.265999794,10.46399975,10.23499966,10.10000038
"Iran, Islamic Rep.",IRN,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,12.89999962,,,,,9.5,,,,,8.5,,,,,,11.19999981,,9.800000191,10.52999973,9.960000038,9.319999695,9.119999886,10.84000015,11.93000031,10.75,10.90999985,8.600000381,8.800000191,9.289999962,10.48999977,10.18999958,
"Iran, Islamic Rep.",IRN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.10000038,10.63300037,10.70499992,10.5,9.838999748,9.100000381,9.741000175,10.48900032,11.19900036,11.68000031,12.11699963,12.80000019,11.53899956,10.30000019,12.10000038,11.19999981,10.60000038,10.47999954,11.97000027,13.52000046,12.44999981,12.63000011,10.43999958,10.56999969,11.06000042,12.43000031,12.10000038,11.99499989
"Iran, Islamic Rep.",IRN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,14.19999981,,,,,11.10000038,,,,,9.100000381,,,,,,12.80000019,,10.30000019,12.10000038,11.19999981,10.60000038,10.47999954,11.97000027,13.52000046,12.44999981,12.63000011,10.43999958,10.56999969,11.06000042,12.43000031,12.10000038,
Iraq,IRQ,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.593000412,7.958000183,8.414999962,8.161000252,7.936999798,8.244999886,8.357000351,8.385000229,8.371999741,7.96999979,7.862999916,7.982999802,8.324000359,8.552000046,8.13599968,7.752999783,7.43599987,8.107000351,9.800000191,10.7329998,11.5,12.48499966,12.55900002,12.30500031,12.51200008,12.59899998,12.22099972,12.27099991
Iraq,IRQ,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.43930006,,,,,12.42450047,,21.92000008,,22.21999931,30.95999908,
Iraq,IRQ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5340004,9.331999779,9.651000023,9.729999542,9.713999748,9.770000458,9.609000206,9.645999908,9.718000412,9.505999565,9.598999977,9.779999733,9.876999855,9.892000198,9.623000145,9.279999733,8.857000351,8.204000473,8.645999908,8.225000381,7.646999836,7.222000122,7.269999981,7.197000027,7.339000225,7.336999893,7.163000107,7.191999912
Iraq,IRQ,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.861000061,,,,,7.186999798,,8.43999958,,8.489999771,10.26000023,
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.34599972,9.19699955,9.529000282,9.574000359,9.534999847,9.614999771,9.480999947,9.512000084,9.569999695,9.329999924,9.392999649,9.559000015,9.680000305,9.715999603,9.420000076,9.06400013,8.649000168,8.18999958,8.812999725,8.583000183,8.194000244,7.965000153,8.020999908,7.925000191,8.079000473,8.093000412,7.890999794,7.927999973
Iraq,IRQ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.649000168,,,,,7.964700222,,10.59000015,,10.81999969,13.02000046,
Ireland,IRL,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.59000015,15.30700016,15.84300041,14.70699978,12.06700039,11.78499985,10.16399956,7.337999821,5.618000031,4.267000198,3.549000025,3.746999979,4.006000042,3.829999924,4.008999825,4.210999966,4.927999973,5.701000214,9.501999855,11.40100002,12.49100018,12.74199963,12.41699982,10.86699963,8.899000168,7.583000183,6.291999817,5.484000206
Ireland,IRL,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,15.89659977,17.44409943,19.22500038,19.49110031,19.02169991,18.38599968,16.49860001,14.99409962,16.60230064,15.30860043,15.84490013,14.70740032,12.06719971,11.78489971,10.1637001,7.336500168,5.617400169,4.266699791,3.548799992,3.747900009,4.006400108,3.830899954,4.009699821,4.210700035,4.928100109,5.701200008,9.508899689,11.41040039,12.50030041,12.75339985,12.4222002,10.87119961,8.903599739,7.585400105,6.293399811,
Ireland,IRL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.33500004,14.8760004,15.43700027,14.48799992,11.93299961,11.67500019,10.22799969,7.936999798,5.929999828,4.353000164,3.776000023,4.546999931,4.815000057,4.960999966,4.585999966,4.56400013,5.019000053,7.59800005,15.06400013,17.05200005,17.68000031,17.66600037,14.8380003,12.66800022,10.72399998,9.015999794,7.059999943,5.864999771
Ireland,IRL,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,14.25319958,15.99639988,17.3281002,17.34140015,17.60149956,16.97820091,15.89840031,13.63189983,15.34630013,14.87749958,15.43840027,14.48810005,11.93299961,11.67549992,10.22809982,7.935800076,5.929299831,4.352600098,3.77609992,4.547500134,4.81619978,4.96269989,4.586100101,4.563700199,5.019299984,7.598700047,15.07540035,17.06609917,17.69339943,17.68199921,14.84430027,12.67259979,10.72959995,9.019399643,7.061900139,
Ireland,IRL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.77499962,15.02999973,15.58699989,14.56999969,11.9829998,11.71700001,10.20300007,7.698999882,5.803999901,4.31799984,3.683000088,4.215000153,4.478000164,4.491000175,4.342000008,4.414999962,4.980000019,6.774000168,12.60900021,14.53299999,15.35299969,15.45300007,13.74499989,11.85599995,9.904000282,8.366000175,6.710000038,5.690999985
Ireland,IRL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,14.7638998,16.4477005,17.92259979,18.02560043,18.06669998,17.43600082,16.09679985,14.08870029,15.77519989,15.03030014,15.58699989,14.56980038,11.98349953,11.71749973,10.20300007,7.698699951,5.80369997,4.317699909,3.683399916,4.215400219,4.478099823,4.490699768,4.342400074,4.414599895,4.980100155,6.773600101,12.60900021,14.53289986,15.35280037,15.45259953,13.7446003,11.85610008,9.903599739,8.366499901,6.710499763,
Isle of Man,IMN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,,,,,,,,,,,,,,,,,2.700000048,2.700000048,1.899999976,2.599999905,4.5,5.300000191,5.599999905,6,6.699999809,6.599999905,5.099999905,2.799999952,1.600000024,1.299999952,,2.700000048,,,,,,,0.5,0.400000006,,0.400000006,0.5,0.600000024,0.899999976,,1.100000024,1,,,2.75999999,,1.71073091,1.25999999,,2.261294127,,
Isle of Man,IMN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMN,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,,4.300000191,3.400000095,2.599999905,3.099999905,4.699999809,6.300000191,8,8.300000191,8.800000191,8.399999619,6.199999809,3.599999905,2.299999952,2.599999905,,5.400000095,,,,,,,1,0.800000012,,0.699999988,1,1.299999952,1.799999952,,1.700000048,1.799999952,,,3.769999981,,3.357882977,2.589999914,,3.026431799,,
Isle of Man,IMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,3.099999905,3.5,3.700000048,3.099999905,2.299999952,2.900000095,4.599999905,5.900000095,7.099999905,7.400000095,8,7.699999809,5.800000191,3.299999952,2,2.099999905,,4.300000191,4.900000095,4.699999809,4.400000095,,,,0.800000012,0.600000024,,0.5,0.800000012,1,1.399999976,,1.399999976,1.399999976,,,3.299999952,,2.598130465,1.980000019,,2.667321205,,
Israel,ISR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.43199921,17.10899925,14.86800003,12.34799957,10.74300003,9.687999725,10.90200043,11.21000004,11.54199982,11.16399956,12.01299953,12.74100018,13.81099987,13.76799965,11.63300037,11.04300022,9.812999725,7.856999874,9.180999756,7.949999809,6.951000214,6.977000237,6.237999916,5.918000221,5.393000126,4.941999912,4.320000172,3.961999893
Israel,ISR,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,,,,,,,,,,,,,3.150000095,4.389999866,,4.610000134,,4.699999809,3.690000057,5.840000153,6.28000021,5.940000057,5.239999771,6.96999979,7.019999981,,,,,14.0909996,16.42099953,17.10499954,14.86600018,12.34500027,10.74300003,9.68999958,10.90400028,11.20899963,11.54100037,11.16499996,12.01299953,12.74100018,13.81099987,13.7670002,11.63300037,11.04300022,9.812000275,7.856999874,9.180999756,7.951000214,6.951000214,6.977000237,6.236999989,5.918000221,5.392000198,4.941999912,4.320000172,
Israel,ISR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.34399986,11.96899986,11.25300026,8.18599987,7.327000141,7.525000095,8.873000145,10.3920002,10.89700031,11.05099964,11.64799976,13.00899982,13.24699974,12.40699959,11.09500027,10.42199993,9.012000084,7.573999882,9.840999603,8.93900013,7.302000046,6.751999855,6.18200016,5.866000175,5.125999928,4.669000149,4.120999813,3.938999891
Israel,ISR,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,2.380000114,2.400000095,,2.900000095,,2.720000029,2.269999981,3.869999886,4.139999866,4.159999847,3.769999981,4.909999847,5.909999847,,,,,11.00899982,11.33699989,11.9659996,11.25199986,8.184000015,7.327000141,7.52699995,8.875,10.39099979,10.89599991,11.05200005,11.64799976,13.00899982,13.24699974,12.40600014,11.09500027,10.42199993,9.01099968,7.573999882,9.840999603,8.93999958,7.302000046,6.751999855,6.181000233,5.866000175,5.125,4.669000149,4.120999813,
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.38700008,14.07999992,12.74100018,9.934000015,8.781999588,8.454999924,9.751000404,10.7489996,11.18299961,11.10200024,11.81200027,12.88799953,13.50500011,13.02900028,11.34200001,10.70699978,9.37899971,7.703999996,9.534000397,8.479999542,7.138999939,6.856999874,6.208000183,5.889999866,5.250999928,4.797999859,4.215000153,3.950000048
Israel,ISR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,4.46999979,3.819999933,3.460000038,2.700000048,2.640000105,3.049999952,,3.470000029,,3.420000076,2.779999971,4.590000153,4.920000076,4.809999943,4.320000172,5.690000057,6.329999924,,,,,12.24100018,13.38700008,14.07999992,12.74100018,9.934000015,8.781999588,8.454999924,9.751000404,10.7489996,11.18299961,11.10200024,11.81200027,12.88799953,13.50500011,13.02900028,11.34200001,10.70699978,9.37899971,7.703999996,9.534000397,8.479999542,7.138999939,6.856999874,6.208000183,5.889999866,5.250999928,4.797999859,4.215000153,
Italy,ITA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.78199959,13.89400005,14.85499954,15.32699966,16.12000084,16.23999977,16.40999985,16.54299927,16.27899933,14.86299992,13.03199959,12.60900021,11.94900036,10.23900032,10.05799961,8.784000397,7.84800005,8.505000114,9.230999947,9.605999947,9.55300045,11.83500004,13.07299995,13.80599976,12.69999981,12.78299999,12.39500046,11.21800041
Italy,ITA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,,,,,,,,,,9.630000114,9.510000229,10.93000031,11.59000015,9.579999924,10.48999977,11.98999977,,12.60999966,13.26000023,13.06000042,,14.84000015,14.2677002,15.26910019,15.32059956,16.98579979,16.62339973,17.40740013,17.28429985,,,,14.83320045,,,,,16.53560066,16.27059937,14.85820007,13.03100014,12.61009979,11.94509983,10.22089958,10.04389954,8.774000168,7.840099812,8.495699883,9.222399712,9.597999573,9.543899536,11.82590008,13.06690025,13.79819965,12.69390011,12.77439976,12.38640022,
Italy,ITA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.820000172,6.730000019,7.629000187,8.659000397,9.072999954,9.288999557,9.362999916,9.43900013,8.843999863,8.324000359,7.401000023,7.017000198,6.868999958,6.284999847,6.177000046,5.427000046,4.882999897,5.500999928,6.730000019,7.502999783,7.525000095,9.81099987,11.4829998,11.86699963,11.31999969,10.89599991,10.34599972,9.463999748
Italy,ITA,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,3.74000001,3.779999971,4.559999943,4.179999828,3.599999905,3.779999971,4.21999979,,4.699999809,4.880000114,4.760000229,,6.050000191,5.61950016,6.35529995,6.299200058,7.051799774,7.46089983,7.34800005,7.350299835,,,,7.6177001,,,,,9.434800148,8.839300156,8.320799828,7.400000095,7.018000126,6.866700172,6.273799896,6.168000221,5.421299934,4.877600193,5.495399952,6.724400043,7.497399807,7.518300056,9.80340004,11.47710037,11.86050034,11.31499958,10.88949966,10.33860016,
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.10200024,9.328000069,10.23999977,11.09300041,11.66899967,11.8739996,11.9989996,12.11900043,11.68999958,10.84200001,9.595000267,9.206999779,8.866000175,7.866000175,7.730999947,6.77699995,6.074999809,6.72300005,7.749000072,8.362999916,8.359000206,10.65499973,12.14900017,12.68299961,11.89599991,11.68799973,11.21100044,10.20499992
Italy,ITA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,5.440000057,5.440000057,6.389999866,6.369999886,5.380000114,5.820000172,6.639999866,,7.239999771,7.639999866,7.53000021,,9.029999733,8.569999695,9.409399986,9.406499863,10.55449963,10.72249985,10.9744997,10.99059963,,,,10.23989964,,,,,12.11870003,11.68999958,10.84179974,9.595100403,9.207500458,8.865699768,7.865600109,7.730500221,6.776599884,6.075399876,6.723199844,7.748600006,8.362500191,8.359000206,10.65450001,12.14869976,12.68280029,11.89599991,11.6882,11.2105999,
Jamaica,JAM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.18799973,22.50799942,22.68199921,22.00799942,22.65399933,23.30599976,23.68400002,22.4260006,23.06800079,22.4489994,20.99300003,19.70199966,16.77599907,15.66899967,15.82699966,14.48099995,14.31999969,13.91100025,14.88300037,16.26099968,16.81399918,18.12599945,20.11499977,18.16900063,17.88999939,17.45700073,15.45499992,12.25899982
Jamaica,JAM,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,,,,,,,,,,,,,,,29.55999947,32.59999847,,35.22999954,,61.97000122,37.95000076,39.41999817,,,56.00999832,,,36.91999817,,23.07999992,22.81999969,22.80999947,22.39999962,21.72999954,22.51000023,23.04000092,23.40999985,22.09000015,22.81999969,22.27599907,20.93000031,19.55579948,16.70999908,15.60000038,15.79889965,14.45680046,14.28320026,13.82999992,14.83520031,16.20759964,17.20000076,18.08449936,20.07139969,18.13999939,17.85740089,17.39690018,15.38920021,11.82530022
Jamaica,JAM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.663999557,9.529999733,11.00699997,9.713000298,10.89900017,10.08500004,10.54199982,10.17199993,10.11900043,10.24699974,10.26099968,9.918999672,7.81099987,8.126000404,7.651000023,7.025000095,6.104000092,7.47300005,8.545999527,9.23900032,9.385000229,10.53299999,11.25500011,10.10999966,9.916999817,9.62899971,8.482999802,7.083000183
Jamaica,JAM,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,11.21000004,12.93000031,,13.71000004,,18.44000053,13.80000019,15.61999989,,,18.68000031,,,13.17000008,,9.31000042,9.510000229,9.489999771,10.86999989,9.590000153,10.82999992,9.970000267,10.42000008,10.02000046,10.01000023,10.16749954,10.22999954,9.845100403,7.78000021,8.090000153,7.63710022,7.012700081,6.087999821,7.429999828,8.518600464,9.208600044,9.600000381,10.50889969,11.23019981,10.0941,9.898799896,9.595499992,8.439499855,6.756999969
Jamaica,JAM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.73999977,15.39999962,16.31999969,15.34000015,16.22999954,16.01000023,16.35000038,15.5,15.73999977,15.53899956,14.93000031,14.19099998,11.73999977,11.43999958,11.26299953,10.32499981,9.744999886,10.32999992,11.36200047,12.36600018,12.69999981,13.93000031,15.2510004,13.73999977,13.51099968,13.19200039,11.6590004,9.444999695
